汉语,英语,概率
捡到,nobody,0.20130710526084858
牺牲者,victim,0.20130468478228358
小利,gains,0.2012879638414877
负电荷,contrasted,0.20128623867273912
尴尬,awkward,0.20128554651583305
散文体,body,0.20128478499315075
哭个,cried,0.20127465963954802
设计所,how,0.2012744575223706
叫着,out,0.20127047838666098
引物,attracts,0.2012700541916907
手榴弹,grenade,0.2012580195947003
1666,massachusetts,0.20125718605645837
095,massachusetts,0.20125718605645837
萎靡,slump,0.2012562486593044
看台,stand,0.2012516602269059
三十分,used,0.20125134097053754
温柔,gentle,0.20124307954932907
坠落,abrupt,0.20124040210281846
适应性,fitness,0.20123819467654006
边上,on,0.20123752428753564
幽静,sits,0.20123071038428383
办成,done,0.20122341173130653
习惯法,exclusive,0.2012178621069258
Cyberspace,linked,0.2011974431105707
树顶,top,0.2011939931635497
相互交织,top,0.2011939931635497
小产,uncommon,0.20118414411373373
不通,get,0.20118372783756322
多想,push,0.20118268298936107
武场,tilting,0.2011712735655044
持矛,tilting,0.20117127356550427
通夜,night,0.20116631544298197
赶下来,booted,0.2011482814977068
认识论,presuppositions,0.20114820107689482
多灾多难,suffering,0.20114458938681629
向里,smashed,0.2011418981122653
死抠,precepts,0.20114028199275893
显示文件,appear,0.20114017097163323
证明了,that,0.20113792627123117
战斗英雄,heroes,0.20112721279784398
调得,cooked,0.20111946876952447
去打,went,0.20111941857492993
为之一新,new,0.20109173928654722
围栏,fence,0.20107024502898097
行为主义,engender,0.20106889567631753
索价,asking,0.20106709339816684
嚓,laboring,0.20106438561110596
胎教,is,0.2010640504397287
远远的,parents,0.20106263380573242
捧的,extravagantly,0.20106082863168137
涂成,drawing,0.20105900300241145
货样,sales,0.20105652204886593
针线活,needlework,0.20105290190367262
年龄组,age,0.2010427783988707
欣喜,gratification,0.20104247216402124
紧急命令,fast,0.20104104939927225
解放军队,army,0.2010256500851287
遗传,genetic,0.20102463356917222
篮球比赛,basket,0.20102300242528842
收你,ve,0.20102218489221765
复写,copy,0.20101990101136843
水彩画,paints,0.20101585332641148
着重描写,emphasizing,0.20101353568239475
饱了,full,0.2010130151145019
远非,than,0.20100924029235817
海生植物,marine,0.20100746440320258
书刊,touching,0.20099608635098795
起泡,up,0.20099019409858213
食品店,food,0.20098887251543798
一式,in,0.20098702484955724
当地人,local,0.20098295867741614
公益金,drawn,0.20098125601889166
检阅,parade,0.20098083999651362
很新,quite,0.2009736222618617
转速,slowed,0.20097096734608408
伶牙俐齿,gab,0.20096863963932574
选集,anthology,0.2009672415162662
代代相传,family,0.20096337016350946
刑事侦察,investigation,0.20095600911444317
松弛,slack,0.20095097700379488
拄着,his,0.20094882984531295
雅,of,0.20094692149219442
泪流满面,into,0.20093901391278018
集邮票,collect,0.20093652620046903
掀了,hurled,0.20092923144207722
转卖,quantities,0.20092372088688287
契,and,0.20092181516446597
顶极群落,perpetuating,0.2009173942839047
演替,perpetuating,0.2009173942839047
学好,perfect,0.20091558921327732
篙,boat,0.20091551455060858
解决,problem,0.20090687779558866
偶,match,0.2009030757922328
不收,t,0.2008998916286989
凿成,marble,0.2008944484923743
起皱,silk,0.20089226491287482
发布命令,orders,0.20087997124361404
不怪,either,0.20087950163890445
加工,is,0.20087554537554825
卡通,cartoon,0.2008642456019818
寄售,indent,0.2008551996883397
直通,to,0.20083842727246823
教名,daniel,0.20083102717987575
略称,daniel,0.20083102717987575
农工,they,0.20082847399760662
不替,stuff,0.20082370272690783
通过观察,by,0.20082129811626315
走走停停,goes,0.200816380254694
定长,sized,0.20080836041109543
真相大白,debunked,0.2008051088969693
路透,reuter,0.20080458933843626
什么人,anyone,0.2008016564768737
互相制约,hostage,0.2008009063477106
省略号,or···,0.2007988856560067
一个中心,supporting,0.20078868399175384
甘于,christ,0.20077882711718573
喷泉,fountains,0.20077371332882757
物质享受,sensual,0.2007700576506383
分了,a,0.20076215228520158
妖术,practised,0.20075986798694131
质点,cohere,0.20073091677233948
社员,members,0.20072881604621848
红火,brisk,0.20072840071232578
好事不出门,news,0.20072355271659595
暮色苍茫,growing,0.20072030181454134
镊子,grasping,0.2007142317092608
抓握,grasping,0.2007142317092608
她出去,stroll,0.20071073923648564
排水管,drain,0.20070966802850282
藏匿处,place,0.20070722288086743
从父,rallied,0.20070553966420696
那时候,that,0.20069298425073992
案头工作,paperwork,0.2006910680090217
体形,figure,0.2006871852345952
助人行为,act,0.20068302783300285
脚板,scuffs,0.20067545074667945
正题,down,0.20067077279089054
多会儿,whenever,0.20066697752442827
傲气,pride,0.20066268050254005
马鞭,lash,0.20066207430868221
保修,warranty,0.20066086703958314
浓郁,wine,0.2006601668255844
符,letter,0.20064976569022894
不点,bit,0.2006456667609995
鼻塞,bit,0.2006456667609995
谷场,barnyard,0.200642649405532
所称,what,0.20064040059922061
牧,ranch,0.20064039163476846
Off,only,0.20063044572492092
掉牙,where,0.20062559375420247
靠我,on,0.20061417942709292
红粉知己,woman,0.20061254980168905
马头,ridden,0.20059623041638663
座舱,cockpit,0.20058838298782208
下滑,slip,0.20058426052719333
眉毛,eyebrows,0.2005820330689968
逃开,scuttled,0.20057709023317138
摄像,camera,0.20057476121486378
倾,inclined,0.2005676788670503
移位,shift,0.20055608390026372
咱俩,us,0.20054996602164343
走起路来,a,0.2005496686250007
共达,gains,0.20054711420986043
三百万,gains,0.20054711420986043
商讨,discuss,0.2005452316225961
重返,to,0.2005348369567555
驾轻就熟,stride,0.20053373484426298
那户,family,0.20053149585093005
出席会议,meeting,0.20052735852686526
瞪了,look,0.20052695970714102
先往,proceeding,0.20052683573502592
下传,proceeding,0.20052683573502592
很是,it,0.2005193431458012
草拟,out,0.20051098893066244
乱撞,lasted,0.20051025507124431
大摇大摆,waltzed,0.20050504480143144
不加,black,0.2005026430872821
摆着,s,0.2005023104040232
相恋,sharon,0.2005005574538031
做好事,good,0.20049178502782547
壁球,playing,0.2004901017655896
培训中心,specialist,0.20047618496799963
五顶,five,0.2004533799682347
建筑材料,projection,0.20044854244382554
全职,coping,0.20044810307579874
体操选手,gymnast,0.20044492440852996
高难度,gymnast,0.20044492440852996
JohnKing,tale,0.20043981174375183
馆,house,0.20043718478562939
变为,to,0.20042173834223515
法人,body,0.20041882070588177
吟,he,0.2004187043983072
吃多,cigarettes,0.20041334893903193
囤,hidden,0.20041070883978324
积为,hidden,0.20041070883978324
藏起,hidden,0.20041070883978324
摧残,freak,0.20040855930841556
心怀不满,slate,0.2003997942877288
单就,slate,0.2003997942877288
食油,disagreeable,0.2003949338553378
车道,a,0.20039229217502944
兵工厂,zeroed,0.2003726733155619
半分钟,minute,0.2003724339451385
发型师,stylist,0.20036448204045126
外生,outdoor,0.20034547902574307
误解,misunderstanding,0.20034520696412725
扣子,button,0.20034484003147604
金花,scattered,0.2003368324104273
终因,ghost,0.20033046698363413
奉送,purchaser,0.20033024638262892
好多,a,0.20032949672599262
那叫,s,0.20032518587479553
收看,talk,0.20032410276106627
扫地,cooked,0.20031597976740959
续展,producer,0.20031150443377554
心理因素,psychic,0.20030607354145596
喝了,had,0.20030479244103405
合意,liking,0.2003042375139943
建有,high,0.20030389127829706
言论自由,free,0.20030287966827753
抽签,draw,0.20030200168264728
西部片,totally,0.20030043097620437
修订,revised,0.20030010903484255
侧身,side,0.2002959611846713
时差,jet,0.20028413212912827
人口学,larithmics,0.2002786498441981
密植,utilize,0.2002754891812533
偷花,stealing,0.20026206360536664
令人遗憾,pity,0.20025929559471986
待命,standing,0.20025897711008708
壁纸,mikes,0.20024182666691043
乱转,about,0.20024158515809237
引来,attract,0.20024150910983615
早该,should,0.20023843039748507
察觉出,nose,0.20023684389656982
六年级,form,0.2002363028501889
小题大作,dragging,0.20023415328742186
记录员,it,0.2002329985546474
所迫,by,0.20023296252097994
床位,means,0.20023285451035516
食客,on,0.2002323051495953
日产量,output,0.20022851006008457
心伤,mother,0.2002210806404135
漫游,about,0.2002186730546096
销掉,write,0.20021158885940057
道德观念,doctrine,0.200210053394698
活动中心,center,0.20018377987442693
下腹部,underside,0.20017987929834424
下腹,underside,0.20017987929834424
大主教,rank,0.20017722884948813
守节,suggested,0.20017293170149955
经年累月,erode,0.20017287673553066
贪图,covet,0.20017201106024515
耳坠,pendant,0.20015837174284362
背包袱,weigh,0.20014532333804466
瞧了,looked,0.20014250086033622
乖张,variance,0.20014045742803585
海藻,foul,0.20013952872268007
停滞不前,at,0.20012696558021206
不散,end,0.2001153260885539
瘪,back,0.2001149174470695
跨国公司,dealing,0.20010602992521706
可欺,green,0.20010325888984307
心理健康,consignment,0.200095418514038
工业生产,reinforced,0.20009249678472718
太过分,fuss,0.20008631319959203
儿戏,with,0.20008463059246104
十小时,hours,0.20008450042131462
桃花心木,true,0.200083304366471
教诲,teachings,0.20007197921005837
说是,it,0.20007027200684635
高挡,expensive,0.20007011362140567
雪人,is,0.2000675659808846
在库,redemption,0.20006609307235074
尾部,at,0.200065903639669
抢修,section,0.2000640532192892
BBS,chatting,0.20006376404867768
界河,rio,0.2000632203835068
要不,or,0.20005927152689792
内疚,guilt,0.20005835709945677
会问,wonder,0.2000561030817684
怪相,making,0.20005289632648487
功课,work,0.20005007443850503
前进,the,0.20004985602690908
渺茫,winning,0.2000473581014964
一语双关,involved,0.20004658520765659
档次,group,0.2000410953487871
富矿,excavate,0.20004097918971409
轻风,sprang,0.20004029307734333
沦陷,fall,0.20003475004339233
挑拨离间,loggerheads,0.20003323287449662
发昏,lose,0.20002842510516966
赎,made,0.2000207464555131
摸了,felt,0.20001877717273728
钟琴,these,0.20001685797410473
顺便来,by,0.2000137887185212
陪伴,company,0.2000130878911303
可好,how,0.20001228095773455
已失,lose,0.20000771289892255
古典作品,classics,0.20000606658606934
着哩,m,0.200005830264918
心平气和,calmly,0.20000523726502303
栖身之处,means,0.20000409406909042
才貌出众,hot,0.20000181552747615
无法弥补,take,0.20000114993118998
将死,swan,0.20000007841132392
乱来,m,0.20000006053294447
无价宝,counsel,0.20000003342750605
长恨,pleasure,0.20000001638940107
汩汩,brook,0.20000000002501211
穷则变,a,0.2
变则通,a,0.2
良药苦口利于病,a,0.2
雨过天晴,after,0.2
否极泰来,after,0.2
前事不忘,calamity,0.2
后事之师,calamity,0.2
朝鲜民主主义人民共和国,democratic,0.2
金无足赤,every,0.2
人无完人,every,0.2
萝卜青菜,every,0.2
各有所爱,every,0.2
天生我才必有用,every,0.2
有钱能使鬼推磨,great,0.2
国际单位制,international,0.2
国际制,international,0.2
纳米比亚,namibia,0.2
旧称,namibia,0.2
西南非洲,namibia,0.2
既来之,take,0.2
则安之,take,0.2
阿拉伯埃及共和国,the,0.2
独立国,the,0.2
沙特阿拉伯王国,the,0.2
孟加拉人民共和国,the,0.2
几内亚比绍共和国,the,0.2
群众的眼睛是雪亮的,the,0.2
日托,daycare,0.19999999999999998
服务中心,daycare,0.19999999999999998
萨摩亚,the,0.19999999999999998
呆账,included,0.1999999979367011
连胜,victories,0.19999999443393535
病号,watchful,0.19999999267836813
飘荡,die,0.1999997356587135
君子之交淡如水,hedge,0.1999996915155847
国民经济,national,0.19999887349174883
快传,group,0.19999880937941528
毒品走私案,mixed,0.19999043129003882
擅自,liberty,0.19998949393288745
真美,cavendish,0.19998796386177725
泰,tyne,0.19998624818855293
活版,composed,0.19998576108427107
核战争,nuclear,0.19998345337528597
珠联璧合,is,0.1999829232936074
镶木,drew,0.19997996323473302
先想,splashing,0.19997902293541925
糊口,scratching,0.19997818960917296
积极分子,activists,0.19997543480265523
苏菲亚,sophia,0.19997533834661455
土布,homespun,0.1999719254171307
代沟,bid,0.1999669380743154
交往甚密,chase,0.1999665315128154
助选员,field,0.1999661293640741
投射物,missiles,0.1999648555124973
重新安装,precaution,0.19996328640039351
运算,operation,0.1999629518537791
石斧,dressing,0.19996251639903995
一出场,crazy,0.19996094557988908
设身处地,yourself,0.19995852304483416
淡水鱼,fish,0.19995540483758042
退学,school,0.19994969242404656
赴会,tessa,0.19994948425295395
滑冰者,skaters,0.19994375592945235
美容,beauty,0.19993945700342394
上下文,context,0.19993686922132856
单人,solitaire,0.1999334769178365
炮兵连,rounds,0.19992797580765437
探求,feeling,0.19992624940016454
螺纹,to,0.199924260665973
杜克,saxophonist,0.1999220036143058
借方余额,sup,0.19992032394008039
人头,higher,0.19992020346487727
进洞,into,0.19991782155977927
马戏表演,acrobat,0.19991693247464556
差价,price,0.19991250032585742
制法,making,0.19990384551607998
开离,handkerchiefs,0.1998975003330434
箴言,maxims,0.19989631771878136
干将,useful,0.19989346691784843
辩护者,defends,0.1998912442605299
剧情,action,0.19988400654121596
不由分说,guard,0.19988273349295238
水底,pair,0.19988242329876071
后半夜,enjoying,0.19988103368925159
平衡位置,elastic,0.19987468613043105
统计学,statistics,0.1998733991375066
熨平,cleaned,0.19987302982775948
偿,paid,0.19987062318109386
撞进,bumped,0.19985801170905523
忽,neglect,0.199855219332397
两千人,cafeteria,0.19985507513459563
破鞋,shoes,0.19985156085209324
斥,cavalierly,0.19985054880557407
佛洛依德,cavalierly,0.19985054880557407
