汉语,英语,概率
异地,not,0.24039527558404739
言语,words,0.2403921489623189
节用,lay,0.24039189627198546
翻车,overturned,0.24039124074287632
上行,walking,0.24038455157245062
生事,raise,0.24037950797855545
相称,commensurate,0.24037839165466596
同学,classmates,0.24037327218023308
爹,president,0.24036982352170394
锁匠,makes,0.24036117626609477
量计,centrifuge,0.2403466140666658
比容,centrifuge,0.2403466140666658
照明弹,identification,0.24033969673269753
出租,hire,0.24033885922666054
刚巧,came,0.24032459694083722
啪嗒,snapped,0.24029653529249972
拔腿,broke,0.24029172614432348
一桶桶,dashed,0.2402860476470027
不拿,dumb,0.2402851670658275
升学考试,matriculation,0.2402813821591886
支柱,a,0.24028079973738367
街面,road,0.2402754046624787
捧哏,straight,0.24026337241493814
近期内,as,0.24026087307670488
缠着,me,0.24024861511966067
心情,in,0.2402428877879913
一抖,just,0.24023314047254815
驶向,for,0.2402260591902655
还是会,heavy,0.24022549853948427
飞落,with,0.24022155801292322
乱石,shattering,0.24021183260245355
含漱剂,gargle,0.24020875210959214
首演,first,0.2402058739797454
直指,stood,0.2402048369252827
苍穹,stood,0.2402048369252827
输电线,transmission,0.24020069734664057
头面人物,leading,0.2401925054408891
唾液,saliva,0.2401916983146404
渔场,aquatic,0.24018903774763484
水生物,aquatic,0.24018903774763484
十年九不遇,sort,0.24018060709261171
神色,look,0.2401795394082128
犹犹豫豫,unsure,0.2401723631816103
打过,called,0.24017184808931297
受益者,appointment,0.2401651723438648
出公差,road,0.24015847393387987
法律行为,initiates,0.24014664593168106
矿,mine,0.2401390522375128
东南面,danbury,0.2401386593936631
541,danbury,0.2401386593936631
斯各特,scott,0.240103990664464
很厚,thick,0.24010207928520635
有文化,culturally,0.2401008648017443
考试,exam,0.24010025891579384
兴奋,excited,0.2400964354725231
现在时,expresses,0.24009459173841427
修学,on,0.24009437125997066
好福气,fortunate,0.24009113656077188
利刃,edge,0.2400903248803594
好像,to,0.2400889986678223
荒,desert,0.24008838737331345
搞错,beam,0.2400868593182736
就不,t,0.24008464168205912
彼此间,each,0.24006905077423682
滑了,round,0.24006248781143738
非但,far,0.2400622213588136
解剖学,anatomy,0.24005948565823126
本周末,this,0.24004590128284423
冤屈,smarting,0.240029733095676
心照不宣,understanding,0.24002709948847856
落在,the,0.24002635228758426
争取到,a,0.24001221212532892
个儿,was,0.23998912314944998
四点钟,clock,0.23998699148982475
滔滔,troughs,0.2399827937487202
无援,troughs,0.2399827937487202
刻到,fewer,0.23997782047070557
跑着,run,0.23997385897573073
瘟疫,plague,0.23994352275483272
并不好,good,0.239942015132125
国家机密,wary,0.23994184293005766
织,her,0.2399307039709697
电视网,a,0.23993041471612506
下手,up,0.23991708262004088
不名誉,lacking,0.23991040609506425
不体面,lacking,0.23991040609506425
碰巧,to,0.23990936092878498
避难所,refuge,0.2399060668228437
值得尊敬,down,0.2398955023546153
总不能,never,0.2398908684785708
逊的,a,0.2398824756492248
兽群,animals,0.23988120857493156
什么事情,nothing,0.2398759988272926
判断能力,judgment,0.2398336925447489
照管,care,0.23983200801147644
退位,yields,0.23981491723728127
献上,s,0.23981327411943684
不懈努力,tireless,0.23981144793776335
不折不扣,out,0.2398112256618512
平衡器,brings,0.23980974131541385
退货,returned,0.2398085319736813
谁也,nobody,0.2398074363579231
看,see,0.23980197634686226
战前,war,0.23980171105330914
遮掩,cover,0.2397995301632944
赛球,choose,0.2397950812111402
忘却,forget,0.23979458195163667
顶了,filled,0.23978115142046263
干涉,interfere,0.23975192465115
无缘无故,without,0.23975187099598855
毛茛,asks,0.23975142174704667
严厉批评,severely,0.23974743025381734
住户,lighting,0.2397417184761959
精神,spirit,0.23973948419025756
调皮捣蛋,mischief,0.23973197321163295
所加,pipe,0.23973129832903048
统由,conversion,0.23971843139515112
还不能,yet,0.23971167411895994
类似物,released,0.23970385522712268
政敌,down,0.23970342878636092
驶去,for,0.23970150438727283
一身轻,hook,0.23969767191454647
顾虑到,respect,0.2396929426833077
心寒,froze,0.2396918261033692
转变到,round,0.23968291465086589
悍妇,scolding,0.23968265330828983
探针,explore,0.2396694909199472
探查,explore,0.2396694909199472
医疗器械,explore,0.2396694909199472
太空探险,furthest,0.23966824055552746
运算器,interprets,0.2396560414028368
修好,repaired,0.23965540556900433
战地,field,0.23964466984120938
拳,with,0.23964367554903038
工作认真,conscientious,0.2396423034773916
游行者,the,0.23964207637363852
有消息说,information,0.23964162359091265
损失估计,losses,0.23963772683669488
天涯海角,earth,0.23962654312143988
请等一下,ll,0.23962519063648663
绒,pile,0.2396106002608281
爆满,bursting,0.239609043388087
跟上来,follow,0.2396090358661003
来不及,late,0.23960276559837113
故去,sheila,0.2395970895150192
升空,october,0.23957917849825958
王老五,bachelor,0.23957550246703996
缺乏食物,food,0.2395739329763524
犯愁,worry,0.23956733404953412
讲道,sermons,0.23955291837206955
矍铄,hale,0.2395526783467532
工作小组,party,0.23954875129219963
杜,on,0.23954652963836667
镇压,down,0.23954390486910684
生卒,of,0.23954383594951031
年份,of,0.23954383594951031
印痕,a,0.23954178342187266
回购,buy,0.23953640464153478
呼来喝去,bossing,0.23953450713305685
替身演员,have,0.239530867711019
有序,ordered,0.2395272067366236
贷方,credit,0.23952430830043564
游丝,regulates,0.23950280198120816
响度,loudness,0.23948689561956676
脏得,dirty,0.23948465843115294
二进制码,code,0.23948442360856897
也是,and,0.23948264451641865
总星系,assemblage,0.23947461007759138
星系,assemblage,0.23947461007759138
吸墨纸,dab,0.23947253023594678
战斗员,fighters,0.2394662730410304
什么关系,what,0.2394640027659472
罪人,who,0.2394616045644598
存钱,saving,0.23945847596997008
职称,next,0.23945153270888977
轻生,men,0.23944925077322063
夜市,night,0.2394442499083524
签到,sign,0.2394431054283286
无情,inexorable,0.2394421322077883
离合器踏板,clutch,0.23943673353913916
唯物主义者,put,0.23943611674847134
麦苗,confusing,0.2394274933625167
韭菜,confusing,0.2394274933625167
吹发,putt,0.23941978344194348
洋财,went,0.23941117228541825
贩卖,is,0.2394039099295611
报名,signed,0.23939096819118555
虫害,pests,0.23939073438891967
候车室,porter,0.23938963608566347
请听,you,0.23936712604671342
下不来,t,0.23936044424764508
球道,surfaced,0.23934811087044186
举起手来,hands,0.239344107275177
不慌不忙,over,0.23934168455536178
监测器,police,0.2393343406824571
自行决定,to,0.23932244263837107
一男一女,bore,0.23932140761790718
饭堂,may,0.23931587318224837
仙丹,cures,0.23929945157021226
饿着,hungry,0.23929305391787778
脚踏车,bicycle,0.23928975556175555
勘探,explorers,0.23928342610497508
人事变动,in,0.23928132426026472
子午线,meridian,0.23925959191006074
诱,into,0.23925623418599107
不退,stays,0.23925400082522888
拦,off,0.23925241702786393
MicrosoftExchange,microsoft,0.2392470052090485
成品,finished,0.23923788087266112
之长,my,0.23922076560758065
这几年,years,0.23921929042028062
在前面,front,0.23921246427037718
忍受,with,0.23921008677954808
再试一次,again,0.23920338119737433
以牙还牙,for,0.23920174363841565
社会福利,social,0.23919456953403442
市区的,city,0.23919203404045247
校验位,digit,0.23919138559413525
讳莫如深,unduly,0.2391862867504208
无精打彩,lacking,0.23917048144795744
熬夜,late,0.23916981183101788
通体,reddish,0.23916042676704008
传染,infection,0.2391490761903252
工作狂,compulsive,0.23913431412631342
归属,belongs,0.23911679711939623
真心话,what,0.23911127534193863
可可树,cocoa,0.23910726213617084
可可油,cocoa,0.23910726213617084
猜着,guessed,0.23910227024771355
忙,busy,0.2390971470578103
花盆,pot,0.23908850914110866
风气,genius,0.23908770192403261
伸手,for,0.23908104817621875
互相帮助,rub,0.23907961702909047
巴尔扎克,balzac,0.23906127227088889
这事儿,the,0.23903404029382466
一臂之力,keenly,0.23903400021378693
追到,stag,0.23903252263154834
牡鹿,stag,0.23903252263154834
懈怠,assignment,0.2390294281734395
按,by,0.23902285406553564
琦,rosie,0.23900994738315912
声情并茂,rosie,0.23900994738315912
折上,debited,0.23900419561255085
不确定性,uncertainty,0.2389988800645232
风雨交加,exposed,0.23898201348495254
用起来,is,0.2389642810459372
娘,hurt,0.23896155425448906
十诫,commandments,0.238947112841567
精神紧张,severe,0.23894185543536522
拿手好戏,dab,0.23894012406509546
欠你,owe,0.23893687971720437
船期,amend,0.2389310225870522
造诣,accomplished,0.23891084841635107
顺手,out,0.23890483899449463
抗拒,irresistible,0.238892643830924
大二,sophomores,0.23888241311325437
由人,man,0.23884588804265433
几颗,several,0.23884573642518087
又带,any,0.23882496030060854
桑榆暮景,claims,0.23881994172959822
俄亥俄州,ohio,0.23881933323659413
扎实,sound,0.23881749078315528
党支,party,0.23881160996097484
堆一堆,raised,0.2387955763456364
此时此刻,moment,0.23879421191997302
1814,noted,0.23877910560318347
善于辞令,aptness,0.23877221290660092
却不,but,0.23876588063448387
野性的,call,0.2387567287347057
抚养费,maintenance,0.23874583783853226
西奈半岛,sinai,0.2387439557794811
早点儿,reckon,0.2387434621218915
银行存款,bank,0.2387419142410833
合作愉快,work,0.23874094920672148
打弹子,proper,0.23873998418339235
水力,power,0.2387315169975018
挑衅,provocation,0.23872729230031814
遵,the,0.2387063989337928
起跑,at,0.23870488823337177
倒背如流,knows,0.23870196860177254
贬值,value,0.23870016633845337
未被证明,proven,0.2386964963198011
朝日,sun,0.23869494754010437
多过,sun,0.23869494754010437
纵的,sensual,0.2386857254482741
再演,take,0.2386787035200036
中年人,considers,0.2386772460903556
说词,his,0.23867587021275757
十字路口,at,0.23867560279136288
光斑,halo,0.23866617001628002
尼姑,her,0.23865025358090755
烟管,stem,0.238644777710495
电器,electrical,0.2386436182166826
特体,size,0.23864217651723374
宿舍,dormitory,0.23864077093181213
未演,feature,0.23863952260217042
白费心机,vain,0.23862766089372572
不自主,attribution,0.2386225971719678
弹得,plays,0.2386180205298349
强推,marched,0.23861716517486878
心律失常,irregularity,0.23861461901619974
凿井,welt,0.2386118871638697
确切,exactly,0.2386115010376442
天亮,daybreak,0.23860521291383271
曼谷,of,0.23860060496938723
吞吞吐吐,stumbled,0.23858805327747318
萨米,sammy,0.2385837603666011
焰,give,0.2385756656202254
圣水,water,0.2385690770312208
抉择,decide,0.23856123431102752
失足,climbing,0.23855716660095194
人事行政,commanding,0.23855645551818208
饮,drink,0.23855157701290594
公吨,metric,0.23854227661593283
76,ended,0.23853947346674256
打招呼,greeted,0.23853682930684839
来迟,late,0.238536706028759
1860,low,0.23852933795277806
已损坏,damaged,0.23852705179991965
电影工业,cinema,0.23851592287062795
盘尼西林,second,0.2385112581662616
另加,costs,0.23851004543424964
几台,awaiting,0.23850748856139511
糟,bad,0.23850359261983506
紧急任务,urgent,0.23850291590064573
水平,to,0.23849246016136166
合做,for,0.2384894949677202
赠书,giving,0.23848713899289473
调音,tune,0.23848627521364774
向东,east,0.2384677122781953
致谢辞,reply,0.23846408535066252
进得,entering,0.23845713385064657
监护人,guardian,0.23845500694304342
编队,one,0.23845062155417096
冷凝器,that,0.2384411870773786
俯身,leaned,0.2384370146953911
节日,festival,0.23843618714771822
评论,comments,0.23843456125634913
参赛者,the,0.23842760067153249
退掉,bring,0.23842296155910814
来往,with,0.2384213843177696
束手无策,can,0.23841186179445883
民事诉讼,civil,0.23840583033131132
还早,yet,0.23840146065686915
图中,picture,0.23839641313817722
来吃,for,0.23838840602186623
唾沫,hands,0.23838690056284886
得利,one,0.23838113166576477
咕嘟,slurping,0.23837671530984947
喝汤,slurping,0.2383767153098494
鼎盛,it,0.2383735710066172
战斗队形,were,0.2383732651702232
专来,cottages,0.23837107592132692
选择权,option,0.2383640807685422
短时期,trading,0.23835460024655478
烟气,fumes,0.23835355629056562
毒化,fumes,0.23835355629056562
字里行间,between,0.23835067619998912
去任,have,0.2383443387020826
纪念品,souvenir,0.23834155725389727
旺旺的,big,0.23833203165692185
散页,flier,0.2383096611952141
强光,glare,0.2383092045281349
除去,the,0.23830811668548166
捞到,companies,0.23829053451127993
加高,added,0.2382813228602496
材质,added,0.2382813228602496
高音部,part,0.23826600985822172
升高,rise,0.23825785371864405
水涡,strong,0.23825051591452404
伪称,palmed,0.23824999938675326
三党,fusion,0.23824725077998585
崭露头角,mark,0.238240699980955
疏漏,glaring,0.23824029540155708
洗手间,bathroom,0.23823734349497888
新纪录,new,0.2382349197516966
快上,ahead,0.23822659981710417
致使,to,0.23822038126649034
必恭必敬,hat,0.23821940925299048
吃肉,meat,0.2382150031340396
供给,supply,0.23821216463433217
头晕,dizzy,0.23820968579341742
迈开,when,0.23820669984235862
烧开,kettle,0.2381964938690312
不帅,ugly,0.2381954330978818
统计数字,statistics,0.23818026600975437
缰绳,rein,0.23817102032316623
直言无隐,free,0.23816542103055174
纲,kingdom,0.23814889222160399
整齐的,a,0.23814782696970763
旅行者,travelers,0.23814521370492456
一个一个,end,0.23814249119124448
脆皮,grated,0.23813529174087103
烤成,grated,0.23813529174087103
提倡,advocates,0.2381105858348952
看齐,equal,0.2381020893195302
上房,pulling,0.238085549734193
干杯,drink,0.23808190900299145
毛绒,wool,0.2380809277036281
蛀牙,bad,0.23807809271730612
1000,of,0.23805727052722808
染,dyed,0.23805535351076956
威慑力量,deterrent,0.23804542117569671
